,Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg
128,59.5,37.0,54.5,44.0,43.8,64.0,55.6,259.0,100.0,1.0,59.6,47.0,40.9,137.0,54.2,153.0,35.7,14.0,51.9,27.0,True,62.68,48.46,14.219999999999999,81.0,75.6
129,0.0,2.0,46.2,13.0,47.5,40.0,48.6,35.0,0.0,1.0,56.1,66.0,63.0,54.0,55.6,18.0,52.6,399.0,70.0,10.0,False,28.46,59.46,-31.0,18.2,109.4
130,,,54.9,335.0,,,69.2,13.0,52.5,101.0,48.8,82.0,58.3,103.0,45.7,35.0,54.5,22.0,57.1,7.0,False,58.87,52.88,5.989999999999995,149.67,49.8
131,52.7,1715.0,63.3,30.0,45.2,62.0,50.0,38.0,0.0,1.0,,,52.1,265.0,,,55.5,265.0,56.3,144.0,False,42.24,54.63,-12.39,369.2,224.67
132,,,60.9,384.0,54.6,108.0,46.3,54.0,48.9,88.0,50.8,59.0,,,65.1,43.0,60.0,5.0,57.1,7.0,True,52.68,58.25,-5.57,158.5,28.5
133,65.5,29.0,59.1,66.0,65.1,43.0,56.8,37.0,75.0,16.0,53.6,780.0,50.0,30.0,47.8,23.0,41.7,12.0,0.0,3.0,True,64.3,38.62,25.68,38.2,169.6
134,60.0,5.0,50.0,10.0,54.4,180.0,52.9,68.0,54.9,51.0,55.4,478.0,51.9,216.0,56.7,224.0,40.0,5.0,75.0,16.0,False,54.44,55.8,-1.3599999999999994,62.8,187.8
135,0.0,3.0,42.1,19.0,60.0,10.0,43.8,48.0,0.0,3.0,46.7,15.0,57.1,105.0,43.8,64.0,46.8,79.0,57.1,7.0,False,29.18,50.3,-21.119999999999997,16.6,54.0
136,50.0,8.0,51.3,1029.0,51.2,41.0,47.2,108.0,100.0,1.0,47.8,23.0,42.9,28.0,0.0,1.0,55.5,146.0,,,True,59.94,36.55,23.39,237.4,49.5
137,53.6,522.0,64.1,128.0,50.0,4.0,47.1,34.0,50.1,1177.0,65.6,61.0,42.9,28.0,64.3,70.0,52.0,50.0,29.4,17.0,True,52.98,50.84,2.1399999999999935,373.0,45.2
138,60.0,15.0,,,50.0,2.0,47.3,93.0,51.2,84.0,56.3,327.0,42.9,28.0,57.4,115.0,60.0,10.0,52.7,129.0,False,52.12,53.86,-1.740000000000002,48.5,121.8
139,52.1,1481.0,39.6,144.0,41.9,31.0,16.7,6.0,50.0,6.0,,,42.9,7.0,,,75.0,8.0,59.5,79.0,False,40.06,59.13,-19.07,333.6,31.33
140,51.1,47.0,53.4,642.0,54.1,268.0,50.0,4.0,33.3,9.0,66.7,63.0,60.9,23.0,60.3,58.0,57.9,57.0,100.0,1.0,False,48.38,69.16,-20.779999999999994,194.0,40.4
141,60.0,5.0,60.9,23.0,33.3,9.0,65.0,20.0,,,37.5,32.0,0.0,3.0,52.1,48.0,,,0.0,1.0,True,54.8,22.4,32.4,14.25,21.0
142,,,61.0,172.0,53.3,15.0,53.6,28.0,53.3,45.0,52.6,95.0,61.9,63.0,50.0,2.0,57.1,21.0,52.8,36.0,False,55.3,54.88,0.4199999999999946,65.0,43.4
143,56.2,331.0,60.9,23.0,55.6,72.0,53.1,147.0,57.4,204.0,52.5,651.0,41.1,56.0,68.8,16.0,51.7,329.0,52.9,274.0,True,56.64,53.4,3.240000000000002,155.4,265.2
144,55.6,18.0,53.9,566.0,51.3,351.0,53.9,2649.0,56.0,25.0,58.0,143.0,63.6,11.0,,,56.5,92.0,64.9,57.0,False,54.14,60.75,-6.609999999999999,721.8,75.75
145,53.3,15.0,58.3,36.0,54.2,142.0,57.1,14.0,51.9,214.0,50.0,98.0,50.0,6.0,51.8,689.0,,,55.5,308.0,False,54.96,51.82,3.1400000000000006,84.2,275.25
146,56.1,205.0,40.0,20.0,44.4,9.0,54.9,264.0,58.4,262.0,59.3,113.0,67.1,158.0,51.0,98.0,62.5,16.0,100.0,1.0,False,50.76,67.98,-17.220000000000006,152.0,77.2
147,62.9,35.0,53.8,364.0,64.3,42.0,80.0,5.0,,,42.9,21.0,83.3,6.0,,,43.8,16.0,51.4,70.0,True,65.25,55.35,9.899999999999999,111.5,28.25
148,100.0,2.0,77.8,18.0,77.8,9.0,,,58.6,423.0,52.4,126.0,57.9,95.0,60.7,61.0,60.0,5.0,49.1,273.0,True,78.55,56.02,22.529999999999994,113.0,112.0
149,50.0,12.0,59.0,188.0,54.5,11.0,83.3,6.0,69.2,13.0,,,,,51.1,710.0,54.7,700.0,0.0,2.0,True,63.2,35.27,27.93,46.0,470.67
150,50.0,6.0,58.4,209.0,52.1,119.0,45.1,82.0,61.5,13.0,80.0,5.0,60.0,5.0,100.0,3.0,67.0,91.0,54.5,563.0,False,53.42,72.3,-18.879999999999995,85.8,133.4
151,25.0,4.0,59.1,22.0,56.0,25.0,61.4,70.0,56.0,84.0,28.0,25.0,76.9,26.0,57.4,47.0,100.0,2.0,,,False,51.5,65.58,-14.079999999999998,41.0,25.0
152,56.5,46.0,25.0,4.0,44.4,9.0,57.3,171.0,30.0,10.0,61.4,44.0,57.1,182.0,100.0,3.0,37.5,8.0,100.0,1.0,False,42.64,71.2,-28.560000000000002,48.0,47.6
153,55.6,27.0,70.5,61.0,48.8,84.0,62.5,24.0,59.1,22.0,63.4,41.0,0.0,1.0,57.1,7.0,83.3,6.0,60.0,10.0,True,59.3,52.76,6.539999999999999,43.6,13.0
154,22.2,9.0,55.6,18.0,55.6,36.0,0.0,2.0,87.5,8.0,54.1,290.0,50.0,10.0,100.0,1.0,83.3,6.0,64.9,37.0,False,44.18,70.46,-26.279999999999994,14.6,68.8
155,48.6,35.0,44.4,9.0,60.1,193.0,83.3,6.0,28.6,7.0,55.7,79.0,66.7,15.0,45.8,24.0,,,52.9,17.0,True,53.0,55.28,-2.280000000000001,50.0,33.75
156,50.0,70.0,47.7,128.0,,,60.0,5.0,45.5,11.0,58.6,203.0,62.5,8.0,,,45.6,57.0,55.8,43.0,False,50.8,55.62,-4.82,53.5,77.75
157,50.0,70.0,58.1,62.0,33.3,3.0,,,53.4,358.0,100.0,1.0,68.4,19.0,44.4,18.0,60.0,5.0,55.4,193.0,False,48.7,65.64,-16.939999999999998,123.25,47.2
158,,,50.0,16.0,,,71.4,7.0,50.0,12.0,35.3,17.0,,,,,58.3,36.0,55.3,38.0,False,57.13,49.63,7.5,11.67,30.33
159,50.0,2.0,,,58.3,599.0,46.3,41.0,36.4,11.0,50.0,10.0,50.0,4.0,,,80.0,5.0,70.0,10.0,False,47.75,62.5,-14.75,163.25,7.25
160,,,50.0,8.0,,,80.0,5.0,54.9,71.0,50.0,44.0,51.9,449.0,30.6,62.0,59.7,119.0,54.2,297.0,True,61.63,49.28,12.350000000000001,28.0,194.2
161,73.9,23.0,50.0,4.0,54.5,22.0,60.0,5.0,,,,,66.7,30.0,57.1,21.0,,,43.5,23.0,True,59.6,55.77,3.8299999999999983,13.5,24.67
162,52.3,1007.0,50.9,57.0,,,49.4,77.0,52.4,63.0,51.4,74.0,59.4,133.0,49.5,204.0,60.0,5.0,,,False,51.25,55.08,-3.8299999999999983,301.0,104.0
163,61.0,136.0,54.2,131.0,54.4,327.0,68.2,85.0,0.0,1.0,33.3,12.0,53.6,207.0,72.7,11.0,83.3,6.0,68.8,16.0,False,47.56,62.34,-14.780000000000001,136.0,50.4
164,51.3,267.0,64.0,25.0,53.9,445.0,83.3,6.0,61.0,100.0,59.2,169.0,53.8,727.0,,,33.3,15.0,50.0,30.0,True,62.7,49.08,13.620000000000005,168.6,235.25
165,58.5,82.0,52.5,263.0,,,55.2,67.0,55.0,422.0,49.0,49.0,0.0,2.0,61.1,36.0,0.0,1.0,46.7,45.0,True,55.3,31.36,23.939999999999998,208.5,26.6
166,58.5,65.0,70.4,27.0,61.3,106.0,55.3,159.0,55.1,225.0,64.7,85.0,52.1,71.0,0.0,1.0,59.6,47.0,65.2,46.0,True,60.12,48.32,11.799999999999997,116.4,50.0
167,54.2,249.0,69.0,42.0,42.1,19.0,56.8,37.0,55.6,18.0,58.5,65.0,16.7,6.0,0.0,3.0,47.5,179.0,47.1,34.0,True,55.54,33.96,21.58,73.0,57.4
168,51.5,66.0,69.0,42.0,55.2,87.0,56.8,37.0,52.1,94.0,56.8,44.0,57.1,189.0,50.0,4.0,42.9,7.0,60.0,5.0,False,56.92,53.36,3.5600000000000023,65.2,49.8
169,53.3,195.0,69.0,42.0,50.0,2.0,48.6,37.0,25.0,4.0,63.0,27.0,52.8,434.0,64.7,17.0,50.0,50.0,54.5,332.0,False,49.18,57.0,-7.82,56.0,172.0
170,57.2,152.0,54.0,1172.0,69.0,42.0,61.5,13.0,28.0,25.0,50.0,78.0,46.7,15.0,57.1,63.0,45.7,46.0,40.0,5.0,True,53.94,47.9,6.039999999999999,280.8,41.4
171,59.2,130.0,46.7,75.0,0.0,2.0,53.7,259.0,52.1,752.0,46.6,238.0,66.7,12.0,53.2,139.0,55.3,159.0,47.8,23.0,False,42.34,53.92,-11.579999999999998,243.6,114.2
172,51.6,64.0,69.0,42.0,58.3,103.0,56.8,37.0,70.4,27.0,58.5,439.0,57.1,28.0,33.3,6.0,61.1,208.0,66.7,30.0,True,61.22,55.34,5.8799999999999955,54.6,142.2
173,58.5,65.0,69.0,42.0,42.6,47.0,55.3,159.0,,,51.4,179.0,65.8,76.0,53.2,126.0,,,52.9,17.0,True,56.35,55.82,0.5300000000000011,78.25,99.5
174,54.4,340.0,55.3,76.0,59.2,152.0,50.9,226.0,50.0,6.0,51.3,150.0,69.0,42.0,50.0,4.0,61.5,13.0,55.3,76.0,True,53.96,57.42,-3.460000000000001,160.0,57.0
175,52.5,99.0,69.0,42.0,33.3,3.0,14.3,7.0,35.3,17.0,,,60.0,60.0,67.7,31.0,56.8,44.0,41.7,24.0,False,40.88,56.55,-15.669999999999995,33.6,39.75
176,50.0,2.0,20.0,5.0,53.2,594.0,54.3,46.0,57.1,21.0,57.9,19.0,70.4,27.0,,,46.4,28.0,50.0,22.0,False,46.92,56.18,-9.259999999999998,133.6,24.0
177,57.4,298.0,69.0,42.0,52.7,582.0,61.5,13.0,56.5,23.0,59.8,102.0,50.0,12.0,38.7,62.0,,,52.3,176.0,True,59.42,50.2,9.219999999999999,191.6,88.0
178,68.4,19.0,51.1,327.0,,,65.0,40.0,61.8,165.0,57.2,502.0,69.0,42.0,,,50.0,2.0,50.0,40.0,True,61.58,56.55,5.030000000000001,137.75,146.5
179,65.5,139.0,69.0,42.0,61.7,107.0,14.3,7.0,58.1,74.0,39.7,58.0,39.3,28.0,55.3,228.0,,,52.3,176.0,True,53.72,46.65,7.07,73.8,122.5
180,52.2,23.0,69.0,42.0,50.0,4.0,61.5,13.0,100.0,2.0,42.9,28.0,33.3,3.0,52.2,23.0,52.0,98.0,58.1,43.0,True,66.54,47.7,18.840000000000003,16.8,39.0
181,57.0,284.0,70.4,27.0,,,50.0,2.0,44.4,18.0,44.2,206.0,37.5,8.0,66.7,3.0,31.6,19.0,0.0,4.0,True,55.45,36.0,19.450000000000003,82.75,48.0
182,50.5,93.0,69.0,42.0,60.0,10.0,50.0,2.0,36.8,38.0,,,55.2,250.0,41.3,46.0,52.8,36.0,57.1,7.0,True,53.26,51.6,1.6599999999999966,37.0,84.75
183,,,50.0,4.0,53.9,883.0,55.3,159.0,53.8,429.0,55.4,92.0,55.4,576.0,,,63.0,46.0,54.7,159.0,False,53.25,57.12,-3.8699999999999974,368.75,218.25
184,34.6,52.0,51.4,35.0,0.0,2.0,50.0,4.0,43.4,113.0,45.2,31.0,69.0,42.0,37.9,29.0,56.8,37.0,50.0,6.0,False,35.88,51.78,-15.899999999999999,41.2,29.0
185,59.5,84.0,50.0,28.0,47.7,44.0,60.0,5.0,57.1,14.0,40.0,10.0,52.0,25.0,31.6,19.0,14.3,7.0,41.7,12.0,True,54.86,35.92,18.939999999999998,35.0,14.6
186,47.6,42.0,69.0,42.0,57.6,340.0,55.3,159.0,70.0,10.0,56.9,160.0,43.5,92.0,65.2,23.0,51.1,427.0,52.7,292.0,True,59.9,53.88,6.019999999999996,118.6,198.8
187,57.8,339.0,71.4,7.0,51.7,29.0,55.6,36.0,52.7,292.0,55.1,49.0,52.0,25.0,48.9,929.0,56.8,37.0,50.0,16.0,True,57.84,52.56,5.280000000000001,140.6,211.2
188,60.8,166.0,69.0,42.0,52.4,105.0,50.0,6.0,56.5,92.0,83.3,6.0,50.8,449.0,,,40.0,5.0,75.0,4.0,True,57.74,62.28,-4.539999999999999,82.2,116.0
189,47.4,19.0,66.7,12.0,60.4,48.0,55.3,159.0,37.5,16.0,60.0,15.0,52.9,68.0,25.0,4.0,75.0,8.0,50.7,67.0,False,53.46,52.72,0.740000000000002,50.8,32.4
190,33.3,3.0,48.0,406.0,58.3,398.0,60.0,5.0,63.0,27.0,66.7,24.0,54.6,108.0,0.0,2.0,0.0,1.0,28.6,7.0,True,52.52,29.98,22.540000000000003,167.8,28.4
191,66.7,24.0,53.5,995.0,60.2,128.0,56.8,37.0,50.0,4.0,77.8,9.0,57.1,35.0,62.7,51.0,52.2,23.0,48.9,90.0,False,57.44,59.74,-2.3000000000000043,237.6,41.6
192,55.3,47.0,53.0,198.0,25.0,4.0,52.9,68.0,54.3,35.0,66.7,24.0,83.3,6.0,47.8,46.0,56.8,37.0,49.6,250.0,False,48.1,60.84,-12.740000000000002,70.4,72.6
193,54.3,35.0,66.7,12.0,54.6,350.0,56.8,37.0,63.3,30.0,25.0,8.0,40.7,54.0,72.0,25.0,25.0,8.0,0.0,1.0,True,59.14,32.54,26.6,92.8,19.2
194,50.0,14.0,,,46.3,54.0,33.3,3.0,53.3,60.0,47.1,51.0,60.0,5.0,66.7,6.0,100.0,3.0,52.6,116.0,False,45.72,65.28,-19.560000000000002,32.75,36.2
195,56.8,37.0,50.0,4.0,51.5,410.0,14.3,7.0,52.6,1346.0,53.8,576.0,50.0,10.0,70.8,48.0,51.4,1591.0,66.7,132.0,False,45.04,58.54,-13.5,360.8,471.4
196,45.5,11.0,69.0,42.0,52.0,150.0,55.3,159.0,50.0,2.0,,,66.0,153.0,50.0,2.0,35.0,20.0,50.0,80.0,False,54.36,50.25,4.109999999999999,72.8,63.75
197,52.2,69.0,69.8,53.0,50.0,4.0,54.3,35.0,33.3,12.0,51.9,803.0,50.0,4.0,46.2,13.0,55.3,159.0,49.1,108.0,False,51.92,50.5,1.4200000000000017,34.6,217.4
198,58.8,34.0,69.0,42.0,57.1,7.0,55.3,159.0,66.7,3.0,56.5,23.0,77.8,9.0,60.3,68.0,0.0,1.0,38.2,34.0,True,61.38,46.56,14.82,49.0,27.0
199,40.7,91.0,62.5,88.0,,,47.2,36.0,48.6,37.0,57.1,7.0,55.7,341.0,100.0,1.0,56.8,37.0,58.2,220.0,False,49.75,65.56,-15.810000000000002,63.0,121.2
200,50.0,152.0,37.5,16.0,0.0,1.0,48.6,37.0,58.1,31.0,53.6,84.0,55.6,36.0,,,77.8,9.0,40.0,25.0,False,38.84,56.75,-17.909999999999997,47.4,38.5
201,56.6,380.0,63.8,47.0,27.3,22.0,61.5,13.0,0.0,2.0,56.3,600.0,60.5,43.0,58.0,119.0,42.1,38.0,,,False,41.84,54.22,-12.379999999999995,92.8,200.0
202,66.7,33.0,52.2,23.0,0.0,1.0,55.3,159.0,60.4,53.0,50.0,8.0,51.7,1211.0,51.8,282.0,50.0,6.0,54.0,137.0,False,46.92,51.5,-4.579999999999998,53.8,328.8
203,66.2,133.0,14.3,7.0,,,57.7,71.0,0.0,3.0,100.0,1.0,23.5,17.0,100.0,1.0,55.3,159.0,29.2,24.0,False,34.55,61.6,-27.050000000000004,53.5,40.4
204,55.1,138.0,54.5,11.0,52.3,279.0,59.7,119.0,54.5,22.0,58.8,85.0,52.4,187.0,58.8,17.0,56.8,37.0,61.9,21.0,False,55.22,57.74,-2.520000000000003,113.8,69.4
205,68.1,116.0,50.0,40.0,52.3,279.0,58.4,89.0,55.0,218.0,66.7,3.0,52.6,234.0,54.2,249.0,48.6,37.0,59.1,22.0,True,56.76,56.24,0.519999999999996,148.4,109.0
206,,,56.2,723.0,66.7,3.0,56.8,37.0,52.2,205.0,,,58.4,486.0,53.4,401.0,50.7,69.0,52.2,90.0,False,57.97,53.68,4.289999999999999,242.0,261.5
207,41.2,17.0,,,66.7,3.0,61.5,13.0,28.6,7.0,46.6,58.0,0.0,2.0,58.3,12.0,50.7,73.0,40.0,20.0,True,49.5,39.12,10.380000000000003,10.0,33.0
208,54.9,415.0,64.2,81.0,0.0,1.0,,,72.2,18.0,54.3,35.0,53.6,901.0,54.8,31.0,53.5,142.0,52.5,474.0,False,47.82,53.74,-5.920000000000002,128.75,316.6
209,55.2,317.0,54.6,454.0,,,55.3,159.0,40.9,88.0,66.7,30.0,65.3,72.0,52.7,692.0,60.0,5.0,54.6,291.0,False,51.5,59.86,-8.36,254.5,218.0
210,83.3,6.0,53.5,198.0,58.1,31.0,48.6,37.0,61.5,13.0,51.2,84.0,,,56.0,100.0,53.3,214.0,60.9,23.0,False,61.0,55.35,5.649999999999999,57.0,105.25
211,33.3,3.0,51.0,155.0,28.6,7.0,40.0,20.0,46.2,13.0,58.1,229.0,,,69.9,83.0,55.3,159.0,58.3,240.0,False,39.82,60.4,-20.58,39.6,177.75
212,58.1,229.0,,,69.9,83.0,55.3,159.0,50.0,2.0,54.2,321.0,53.7,67.0,53.1,635.0,52.7,241.0,44.4,27.0,False,58.32,51.62,6.700000000000003,118.25,258.2
213,,,53.5,243.0,100.0,1.0,53.1,514.0,50.0,94.0,52.0,25.0,60.3,68.0,52.8,269.0,55.3,159.0,59.6,52.0,True,64.15,56.0,8.150000000000006,213.0,114.6
214,0.0,2.0,57.1,35.0,50.0,4.0,35.3,17.0,40.0,60.0,46.2,277.0,,,51.1,47.0,41.7,12.0,48.0,25.0,False,36.48,46.75,-10.270000000000003,23.6,90.25
215,,,47.4,133.0,50.0,162.0,56.9,290.0,55.9,290.0,50.0,2.0,56.6,320.0,58.1,31.0,14.3,7.0,51.6,124.0,True,52.55,46.12,6.43,218.75,96.8
216,60.6,66.0,53.4,294.0,57.5,438.0,48.6,37.0,50.0,18.0,57.8,45.0,32.4,37.0,50.0,32.0,72.2,18.0,64.7,34.0,True,54.02,55.42,-1.3999999999999986,170.6,33.2
217,57.3,309.0,51.9,77.0,68.9,45.0,61.5,13.0,57.3,75.0,,,57.5,120.0,50.0,4.0,,,66.7,33.0,False,59.38,58.07,1.3100000000000023,103.8,52.33
218,0.0,2.0,20.0,5.0,50.0,6.0,,,46.0,137.0,,,53.4,294.0,45.1,153.0,48.6,37.0,54.7,258.0,False,29.0,50.45,-21.450000000000003,37.5,185.5
219,40.0,5.0,53.4,294.0,40.0,5.0,55.3,159.0,46.2,52.0,40.7,27.0,53.6,110.0,30.0,10.0,,,70.3,37.0,False,46.98,48.65,-1.6700000000000017,103.0,46.0
220,60.7,28.0,62.0,631.0,37.5,8.0,55.3,159.0,45.5,11.0,59.2,49.0,57.7,52.0,54.5,22.0,50.0,2.0,,,False,52.2,55.35,-3.1499999999999986,167.4,31.25
221,52.1,142.0,50.6,87.0,57.1,77.0,55.3,159.0,,,48.3,594.0,,,60.8,255.0,58.3,24.0,100.0,4.0,False,53.78,66.85,-13.069999999999993,116.25,219.25
222,60.8,97.0,54.5,22.0,45.6,79.0,48.6,37.0,62.5,8.0,63.6,162.0,34.4,32.0,71.6,74.0,62.0,50.0,58.0,157.0,True,54.4,57.92,-3.520000000000003,48.6,95.0
223,50.9,860.0,56.9,239.0,33.3,3.0,52.3,539.0,42.9,14.0,52.9,17.0,48.1,27.0,,,20.0,5.0,54.5,11.0,False,47.26,43.88,3.3799999999999955,331.0,15.0
224,53.2,171.0,57.1,42.0,,,57.7,196.0,50.0,4.0,56.0,25.0,51.5,66.0,,,50.9,391.0,48.4,31.0,True,54.5,51.7,2.799999999999997,103.25,128.25
225,53.8,714.0,53.5,43.0,,,55.4,56.0,56.5,46.0,54.4,574.0,,,63.6,22.0,28.6,7.0,59.3,54.0,False,54.8,51.47,3.3299999999999983,214.75,164.25
226,56.7,97.0,57.1,7.0,53.6,586.0,54.5,55.0,59.3,54.0,53.8,13.0,,,50.0,10.0,45.8,24.0,56.1,123.0,False,56.24,51.42,4.82,159.8,42.5
227,47.4,19.0,72.7,11.0,54.5,1003.0,56.5,69.0,42.9,14.0,52.8,2025.0,33.3,3.0,51.1,229.0,58.4,197.0,56.8,37.0,True,54.8,50.48,4.32,223.2,498.2
228,58.5,272.0,66.7,18.0,55.1,530.0,56.3,151.0,54.2,273.0,0.0,2.0,52.7,592.0,0.0,4.0,55.5,146.0,42.9,14.0,True,58.16,30.22,27.939999999999998,248.8,151.6
229,48.2,139.0,58.7,172.0,54.0,50.0,66.7,3.0,58.2,55.0,,,,,50.0,98.0,52.0,50.0,42.9,14.0,True,57.16,48.3,8.86,83.8,54.0
230,0.0,1.0,38.8,49.0,56.0,25.0,33.3,3.0,60.5,114.0,61.5,122.0,67.1,79.0,55.4,1761.0,,,,,False,37.72,61.33,-23.61,38.4,654.0
231,,,,,,,51.5,33.0,56.0,109.0,,,60.4,53.0,62.6,99.0,40.0,10.0,42.9,14.0,True,53.75,51.48,2.270000000000003,71.0,44.0
232,50.0,114.0,61.5,96.0,63.5,85.0,60.7,206.0,,,51.9,183.0,52.9,104.0,56.7,233.0,50.0,58.0,42.9,14.0,True,58.92,50.88,8.04,125.25,118.4
233,52.9,70.0,,,57.9,76.0,,,50.0,6.0,61.6,146.0,58.3,24.0,66.7,6.0,40.0,10.0,53.3,557.0,True,53.6,55.98,-2.3799999999999955,50.67,148.6
234,37.5,8.0,30.0,10.0,,,57.6,59.0,59.3,54.0,59.5,326.0,,,58.6,292.0,31.3,16.0,51.9,1147.0,False,46.1,50.32,-4.219999999999999,32.75,445.25
235,,,53.1,211.0,73.9,23.0,61.9,42.0,59.2,71.0,41.3,109.0,62.8,86.0,28.6,7.0,61.5,26.0,60.5,114.0,True,62.03,50.94,11.090000000000003,86.75,68.4
236,,,100.0,2.0,66.7,18.0,40.0,5.0,71.4,7.0,54.3,138.0,42.9,7.0,56.3,442.0,55.8,129.0,50.0,6.0,True,69.53,51.86,17.67,8.0,144.4
237,51.8,83.0,,,52.3,298.0,37.5,32.0,,,49.1,532.0,41.2,51.0,43.8,16.0,41.2,17.0,42.9,14.0,True,47.2,43.64,3.5600000000000023,137.67,126.0
238,62.5,8.0,25.0,12.0,53.2,299.0,54.2,83.0,46.7,92.0,58.8,34.0,53.6,28.0,52.4,506.0,56.4,94.0,42.9,14.0,False,48.32,52.82,-4.5,98.8,135.2
239,,,48.8,41.0,52.6,287.0,66.7,6.0,52.1,71.0,53.0,445.0,58.4,238.0,52.9,174.0,,,42.9,14.0,False,55.05,51.8,3.25,101.25,217.75
240,,,46.2,13.0,,,56.2,162.0,59.3,54.0,55.7,61.0,48.6,37.0,52.6,19.0,,,56.0,150.0,False,53.9,53.22,0.6799999999999997,76.33,66.75
241,55.2,29.0,57.1,212.0,,,28.6,7.0,51.7,58.0,55.1,414.0,56.5,138.0,51.9,52.0,,,59.3,54.0,True,48.15,55.7,-7.550000000000004,76.5,164.5
242,,,57.1,21.0,63.0,154.0,50.0,2.0,60.5,114.0,57.9,292.0,38.5,26.0,50.0,4.0,59.1,22.0,40.0,20.0,False,57.65,49.1,8.549999999999997,72.75,72.8
243,,,55.9,127.0,52.5,297.0,,,59.3,54.0,72.7,11.0,51.3,1029.0,53.3,15.0,80.0,15.0,50.4,226.0,True,55.9,61.54,-5.640000000000001,159.33,259.2
244,37.5,8.0,58.3,72.0,57.7,182.0,60.0,10.0,59.3,54.0,52.2,534.0,54.4,57.0,60.9,253.0,60.6,71.0,60.0,5.0,True,54.56,57.62,-3.059999999999995,65.2,184.0
245,62.5,80.0,0.0,3.0,,,45.5,22.0,47.4,19.0,51.5,559.0,,,66.7,3.0,51.2,84.0,59.3,54.0,False,38.85,57.18,-18.33,31.0,175.0
246,63.3,90.0,62.8,156.0,0.0,3.0,61.7,120.0,25.0,4.0,51.7,623.0,100.0,2.0,,,68.8,16.0,59.3,54.0,False,42.56,69.95,-27.39,74.6,173.75
247,55.2,29.0,53.3,60.0,36.4,11.0,50.0,52.0,57.1,14.0,50.0,4.0,40.8,71.0,,,42.9,14.0,55.0,238.0,True,50.4,47.18,3.219999999999999,33.2,81.75
248,53.0,115.0,64.7,34.0,53.5,965.0,45.5,44.0,42.9,14.0,50.7,67.0,37.5,8.0,57.6,33.0,37.5,16.0,56.8,271.0,True,51.92,48.02,3.8999999999999986,234.4,79.0
249,52.1,96.0,60.7,28.0,28.6,7.0,57.1,7.0,55.6,72.0,43.7,71.0,37.5,8.0,58.2,55.0,45.0,20.0,42.9,14.0,False,50.82,45.46,5.359999999999999,42.0,33.6
250,,,67.6,34.0,57.2,1120.0,,,42.9,14.0,55.0,513.0,54.9,113.0,54.5,77.0,53.3,15.0,,,False,55.9,54.42,1.4799999999999969,389.33,179.5
251,54.5,11.0,40.9,22.0,53.8,932.0,40.0,10.0,53.8,199.0,81.3,16.0,,,,,,,42.9,14.0,False,48.6,62.1,-13.5,234.8,15.0
252,20.0,5.0,0.0,1.0,0.0,1.0,60.0,10.0,66.7,6.0,60.3,58.0,66.7,12.0,,,72.7,11.0,59.3,54.0,False,29.34,64.75,-35.41,4.6,33.75
253,66.7,15.0,59.7,290.0,,,33.3,18.0,40.0,5.0,44.4,9.0,43.8,16.0,100.0,2.0,55.6,36.0,,,False,49.92,60.95,-11.030000000000001,82.0,15.75
254,64.3,14.0,45.2,42.0,51.7,29.0,53.2,308.0,59.3,54.0,52.2,534.0,30.4,23.0,61.9,97.0,53.7,451.0,0.0,1.0,True,54.74,39.64,15.100000000000001,89.4,221.2
255,42.3,26.0,,,55.7,264.0,,,,,60.0,5.0,63.8,80.0,56.6,76.0,65.4,52.0,59.3,54.0,True,49.0,61.02,-12.020000000000003,145.0,53.4
256,,,,,50.0,6.0,57.1,14.0,,,64.6,48.0,54.9,122.0,66.7,6.0,38.8,67.0,46.2,13.0,False,53.55,54.24,-0.6900000000000048,10.0,51.2
257,53.3,15.0,33.3,15.0,59.3,167.0,55.7,341.0,59.3,54.0,55.7,88.0,50.0,2.0,55.6,9.0,52.2,23.0,,,True,52.18,53.38,-1.2000000000000028,118.4,30.5
258,52.9,278.0,53.1,638.0,0.0,3.0,,,54.5,11.0,50.0,44.0,52.8,271.0,52.9,17.0,42.9,7.0,50.0,2.0,False,40.12,49.72,-9.600000000000001,232.5,68.2
259,52.2,534.0,63.2,19.0,,,42.9,7.0,,,55.4,56.0,53.4,910.0,57.4,249.0,43.3,180.0,0.0,1.0,True,52.77,41.9,10.870000000000005,186.67,279.2
260,52.9,741.0,,,55.8,608.0,62.6,257.0,59.3,54.0,58.5,118.0,53.0,1284.0,,,60.0,5.0,54.9,113.0,False,57.65,56.6,1.0499999999999972,415.0,380.0
261,70.6,51.0,50.2,229.0,51.4,35.0,57.8,441.0,54.3,105.0,53.1,290.0,53.6,138.0,56.5,400.0,42.9,7.0,50.0,10.0,True,56.86,51.22,5.640000000000001,172.2,169.0
